chapter_file,chapter_index,title,line_number,raw_text,normalized_text,context_before,context_after,keyword_score,tfidf_similarity,fuzzy_similarity,final_score,matched_seed,category,decision
converted/Super Gene/chapters/700-chapter-699-ant-egg.md,700,Chapter 699 : Ant Egg,90,"Sacred-Blood Creature Hunted: Subterranean Devil Ant Baby. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.","sacred blood creature hunted: subterranean devil ant baby. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Sacred-Blood Creature Hunted: Subterranean Devil Ant Baby. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Sacred Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/701-chapter-700-maxing-out-sacred-geno-points.md,701,Chapter 700 : Maxing Out Sacred Geno Points,56,"Super Creature Hunted: Subterranean Devil Ant King Baby. The beast soul has been acquired. Consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to ten.","super creature hunted: subterranean devil ant king baby. the beast soul has been acquired. consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Super Creature Hunted: Subterranean Devil Ant King Baby. The Beast Soul Has Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/701-chapter-700-maxing-out-sacred-geno-points.md,701,Chapter 700 : Maxing Out Sacred Geno Points,80,"Sacred-Blood Creature Hunted: Subterranean Devil Ant Baby. The beast soul has been acquired. Consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.","sacred blood creature hunted: subterranean devil ant baby. the beast soul has been acquired. consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Sacred-Blood Creature Hunted: Subterranean Devil Ant Baby. The Beast Soul Has Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Sacred Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/725-chapter-724-big-reward.md,725,Chapter 724 : Big Reward,94,"Super Creature Hunted: Thousand-Blade Blood Dragon Baby. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to ten.","super creature hunted: thousand blade blood dragon baby. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Super Creature Hunted: Thousand-Blade Blood Dragon Baby. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/728-chapter-727-the-thunder-breaks-through.md,728,Chapter 727 : The Thunder Breaks Through,38,"Sacred-Blood Creature Hunted: Green Cloud Eagle. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.","sacred blood creature hunted: green cloud eagle. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Sacred-Blood Creature Hunted: Green Cloud Eagle. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Sacred Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/740-chapter-739-dark-silkworm.md,740,Chapter 739 : Dark Silkworm,54,"Mutant Creature Hunted: Dark Silkworm. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of mutant geno points, ranging from zero to ten.","mutant creature hunted: dark silkworm. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of mutant geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Mutant Creature Hunted: Dark Silkworm. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Mutant Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/741-chapter-740-ice-silkworm.md,741,Chapter 740 : Ice Silkworm,60,"Mutant Creature Hunted: Dark Silkworm. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of mutant geno points, ranging from zero to ten.","mutant creature hunted: dark silkworm. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of mutant geno points, ranging from zero to ten.",,,0.75,1.0,1.0,0.925,"Mutant Creature Hunted: Dark Silkworm. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Mutant Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/748-chapter-747-an-uncompleted-build.md,748,Chapter 747 : An Uncompleted Build,82,"Super Creature Hunted: Uncompleted Build. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to five.","super creature hunted: uncompleted build. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to five.",,,0.75,1.0,1.0,0.925,"Super Creature Hunted: Uncompleted Build. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Five.",beast_soul_result,likely
converted/Super Gene/chapters/186-chapter-186-carried-by-an-arrow.md,186,Chapter 186 : Carried by An Arrow,28,Primitive black-feathered beast killed. Beast soul of primitive black-feathered beast gained. Eat its meat to gain zero to ten primitive geno points.,primitive black feathered beast killed. beast soul of primitive black feathered beast gained. eat its meat to gain zero to ten primitive geno points.,,,0.85,0.9454,0.9949,0.9228,Primitive Black-Feathered Beast Killed. Beast Soul Of Primitive Black-Feathered Beast Gained. Eat Its Meat To Gain Zero To Ten Primitive Geno Pointes.,beast_soul_result,likely
converted/Super Gene/chapters/1223-chapter-1222-claiming-an-emperor.md,1223,Chapter 1222 - Claiming an Emperor,86,"Super Creature Ice Wolf God killed. Beast soul gained. The flesh of this creature can be consumed, and you may also harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly. Will you accept the beast soul?","super creature ice wolf god killed. beast soul gained. the flesh of this creature can be consumed, and you may also harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly. will you accept the beast soul?",,,1.0,0.8643,1.0,0.9213,"Super Creature Ice Wolf God Killed. Beast Soul Gained. the Flesh of This Creature Can Be Consumed, and You May Also Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly. Will You Accept the Beast Soul?",beast_soul_result,likely
converted/Super Gene/chapters/1028-chapter-1027-killing-nine-tail-ghost-fox.md,1028,Chapter 1027 - Killing Nine-Tail Ghost Fox,60,Super Creature Nine-Tail Ghost Fox killed. No beast soul gained. Consume its flesh to gain zero to ten super geno points randomly. You may also collect the Super Geno Essence.,super creature nine tail ghost fox killed. no beast soul gained. consume its flesh to gain zero to ten super geno points randomly. you may also collect the super geno essence.,,,0.85,0.9118,1.0,0.9038,Super Creature Nine-Tail Ghost Fox Killed. No Beast Soul Gained. Consume its Flesh to Gain Zero to Ten Super Geno Points Randomly. You may also Collect the Life Geno Essence.,beast_soul_result,likely
converted/Super Gene/chapters/002-chapter-2-ass-man.md,2,Chapter 2 : Ass Man,26,Flesh of black beetle eaten. One sacred geno point gained.,flesh of black beetle eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Flesh Of Black Beetle Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/002-chapter-2-ass-man.md,2,Chapter 2 : Ass Man,34,Flesh of black beetle eaten. One sacred geno point gained.,flesh of black beetle eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Flesh Of Black Beetle Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/002-chapter-2-ass-man.md,2,Chapter 2 : Ass Man,36,Flesh of black beetle eaten. One sacred geno point gained.,flesh of black beetle eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Flesh Of Black Beetle Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/003-chapter-3-sacred-blood-armour.md,3,Chapter 3 : Sacred-blood Armour,52,Primitive creature green-scaled beast killed. No beast soul gained. Eat the flesh of the primitive green-scaled beast to gain zero to ten points randomly.,primitive creature green scaled beast killed. no beast soul gained. eat the flesh of the primitive green scaled beast to gain zero to ten points randomly.,,,0.65,1.0,1.0,0.895,Primitive Creature Green-Scaled Beast Killed. No Beast Soul Gained. Eat The Flesh Of The Primitive Green-Scaled Beast To Gain Zero To Ten Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/006-chapter-6-armour-is-everything.md,6,Chapter 6 : Armour Is Everything,40,Primitive creature swift mantis killed. No beast soul gained. Eat the swift mantis to gain zero to ten points randomly.,primitive creature swift mantis killed. no beast soul gained. eat the swift mantis to gain zero to ten points randomly.,,,0.65,1.0,1.0,0.895,Primitive Creature Swift Mantis Killed. No Beast Soul Gained. Eat The Swift Mantis To Gain Zero To Ten Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/011-chapter-11-who-is-dollar.md,11,Chapter 11 : Who Is Dollar?,72,Primitive green-scaled beast flesh eaten. One primitive geno point gained.,primitive green scaled beast flesh eaten. one primitive geno point gained.,,,0.65,1.0,1.0,0.895,Primitive green-scaled beast flesh eaten. One primitive geno point gained.,geno_point_gain,likely
converted/Super Gene/chapters/015-chapter-15-selling-flesh.md,15,Chapter 15 : Selling Flesh,48,Mutant copper-toothed beast flesh eaten. One mutant geno point gained.,mutant copper toothed beast flesh eaten. one mutant geno point gained.,,,0.65,1.0,1.0,0.895,Mutant Copper-Toothed Beast Flesh Eaten. One Mutant Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/054-chapter-54-small-gift.md,54,Chapter 54 : Small Gift,16,Meat of copper-toothed beast eaten. One sacred geno point gained.,meat of copper toothed beast eaten. one sacred geno point gained.,<!-- source: span.dropcap -->,,0.65,1.0,1.0,0.895,Meat Of Copper-Toothed Beast Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/054-chapter-54-small-gift.md,54,Chapter 54 : Small Gift,18,Meat of copper-toothed beast eaten. One sacred geno point gained.,meat of copper toothed beast eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Copper-Toothed Beast Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/067-chapter-67-mutant-sawfish.md,67,Chapter 67 : Mutant Sawfish,20,Ghost-toothed snake king meat eaten. One mutant geno point gained.,ghost toothed snake king meat eaten. one mutant geno point gained.,,,0.65,1.0,1.0,0.895,Ghost-Toothed Snake King Meat Eaten. One Mutant Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/111-chapter-111-glory-shelter.md,111,Chapter 111 : Glory Shelter,72,Primitive creature yellow lion’s meat eaten. Zero primitive geno point gained.,primitive creature yellow lion's meat eaten. zero primitive geno point gained.,,,0.65,1.0,1.0,0.895,Primitive Creature Yellow Lion’s Meat Eaten. Zero Primitive Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/118-chapter-118-fairy-queen-beast-soul.md,118,Chapter 118 : Fairy Queen Beast Soul,22,Meat of sacred-blood shreeky beast eaten. One sacred geno point gained.,meat of sacred blood shreeky beast eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Sacred-Blood Shreeky Beast Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/118-chapter-118-fairy-queen-beast-soul.md,118,Chapter 118 : Fairy Queen Beast Soul,24,Meat of sacred-blood shreeky beast eaten. One sacred geno point gained.,meat of sacred blood shreeky beast eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Sacred-Blood Shreeky Beast Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/188-chapter-188-ghost-butterfly.md,188,Chapter 188 : Ghost Butterfly,26,Primitive creature ghost butterfly killed. No beast soul gained. Meat inedible.,primitive creature ghost butterfly killed. no beast soul gained. meat inedible.,,,0.65,1.0,1.0,0.895,Primitive Creature Ghost Butterfly Killed. No Beast Soul Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/188-chapter-188-ghost-butterfly.md,188,Chapter 188 : Ghost Butterfly,60,Primitive creature ghost butterfly killed. Beast soul of primitive ghost butterfly gained. Meat inedible.,primitive creature ghost butterfly killed. beast soul of primitive ghost butterfly gained. meat inedible.,,,0.65,1.0,1.0,0.895,Primitive Creature Ghost Butterfly Killed. Beast Soul Of Primitive Ghost Butterfly Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/189-chapter-189-sacred-blood-ghost-butterfly.md,189,Chapter 189 : Sacred-blood Ghost Butterfly,44,Sacred-blood creature ghost butterfly killed. Beast soul of sacred-blood ghost butterfly gained. Meat inedible.,sacred blood creature ghost butterfly killed. beast soul of sacred blood ghost butterfly gained. meat inedible.,,,0.65,1.0,1.0,0.895,Sacred-Blood Creature Ghost Butterfly Killed. Beast Soul Of Sacred-Blood Ghost Butterfly Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/245-chapter-245-beetle-knight.md,245,Chapter 245 : Beetle Knight,78,Sacred-blood creature beetle knight killed. Beast soul of beetle knight gained. Meat inedible.,sacred blood creature beetle knight killed. beast soul of beetle knight gained. meat inedible.,,,0.65,1.0,1.0,0.895,Sacred-Blood Creature Beetle Knight Killed. Beast Soul Of Beetle Knight Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/284-chapter-284-the-egg.md,284,Chapter 284 : The Egg,46,Sacred-blood creature skeleton king killed. No beast soul gained. Meat inedible.,sacred blood creature skeleton king killed. no beast soul gained. meat inedible.,,,0.65,1.0,1.0,0.895,Sacred-Blood Creature Skeleton King Killed. No Beast Soul Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/287-chapter-287-return.md,287,Chapter 287 : Return,38,Meat of sacred-blood ghost-eyed bear eaten. One sacred geno point gained.,meat of sacred blood ghost eyed bear eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Sacred-Blood Ghost-Eyed Bear Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/392-chapter-391-invincible-pet-armour.md,392,Chapter 391 : Invincible Pet Armour,50,Sacred-blood ghost butterfly killed. Beast soul of sacred-blood ghost butterfly gained. Meat inedible.,sacred blood ghost butterfly killed. beast soul of sacred blood ghost butterfly gained. meat inedible.,,,0.65,1.0,1.0,0.895,Sacred-Blood Ghost Butterfly Killed. Beast Soul Of Sacred-Blood Ghost Butterfly Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/392-chapter-391-invincible-pet-armour.md,392,Chapter 391 : Invincible Pet Armour,68,Sacred-blood ghost butterfly killed. Beast soul gained. Meat inedible.,sacred blood ghost butterfly killed. beast soul gained. meat inedible.,,,0.65,1.0,1.0,0.895,Sacred-Blood Ghost Butterfly Killed. Beast Soul Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/423-chapter-422-evolution.md,423,Chapter 422 : Evolution,90,Evolution successful. Status of evolver gained. 100 years added to lifespan. Super body king spirit gained.,evolution successful. status of evolver gained. 100 years added to lifespan. super body king spirit gained.,,,0.65,1.0,1.0,0.895,Evolution successful. Status of evolver gained. 100 years added to lifespan. Super body king spirit gained.,evolution_status,likely
converted/Super Gene/chapters/464-chapter-463-crystalliser-ruin.md,464,Chapter 463 : Crystalliser Ruin,64,Meat of evil-blooded condor eaten. One sacred geno point gained.,meat of evil blooded condor eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Evil-Blooded Condor Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/488-chapter-487-berserk-gargoyle.md,488,Chapter 487 : Berserk Gargoyle,78,Berserk sacred-blood creature evil gargoyle killed. Beast soul of berserk evil gargoyle gained. Meat inedible.,berserk sacred blood creature evil gargoyle killed. beast soul of berserk evil gargoyle gained. meat inedible.,,,0.65,1.0,1.0,0.895,Berserk Sacred-Blood Creature Evil Gargoyle Killed. Beast Soul of Berserk Evil Gargoyle Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/489-chapter-488-official-platform.md,489,Chapter 488 : Official Platform,18,Meat of ghost-pawed ferret eaten. One sacred geno point gained.,meat of ghost pawed ferret eaten. one sacred geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Ghost-Pawed Ferret Eaten. One Sacred Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/521-chapter-520-killing-the-golden-crab.md,521,Chapter 520 : Killing The Golden Crab,22,Meat of golden anchovy eaten. One primitive geno point gained.,meat of golden anchovy eaten. one primitive geno point gained.,,,0.65,1.0,1.0,0.895,Meat Of Golden Anchovy Eaten. One Primitive Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/527-chapter-526-beast-soul-of-nightmare.md,527,Chapter 526 : Beast Soul of Nightmare,60,Berserk sacred-blood creature inferno gargoyle killed. No beast soul gained. Meat inedible.,berserk sacred blood creature inferno gargoyle killed. no beast soul gained. meat inedible.,,,0.65,1.0,1.0,0.895,Berserk Sacred-Blood Creature Inferno Gargoyle Killed. No Beast Soul Gained. Meat Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/783-chapter-782-second-absorption.md,783,Chapter 782 : Second Absorption,38,Devil-Eye Spider Baby consumed. One super geno point gained.,devil eye spider baby consumed. one super geno point gained.,,,0.65,1.0,1.0,0.895,Devil-Eye Spider Baby Consumed. One Super Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/783-chapter-782-second-absorption.md,783,Chapter 782 : Second Absorption,70,Devil-Eye Spider consumed. One super geno point gained.,devil eye spider consumed. one super geno point gained.,,,0.65,1.0,1.0,0.895,Devil-Eye Spider Consumed. One Super Geno Point Gained.,geno_point_gain,likely
converted/Super Gene/chapters/883-chapter-882-becoming-a-surpasser.md,883,Chapter 882 : Becoming a Surpasser,88,Evolution Successful; you have achieved the rank of Surpasser. You have gained an additional one-hundred-year lifespan. Your super body has evolved – Super King Spirit.,evolution successful; you have achieved the rank of surpasser. you have gained an additional one hundred year lifespan. your super body has evolved super king spirit.,,,0.65,1.0,1.0,0.895,Evolution Successful; You Have Achieved The Rank Of Surpasser. You Have Gained An Additional One-Hundred-Year Lifespan. Your Super Body Has Evolved – Super King Spirit.,evolution_status,likely
converted/Super Gene/chapters/940-chapter-939-rare-disloyal-knight.md,940,Chapter 939 : Rare Disloyal Knight,34,Sacred-Blood Creature Loyal Knight killed. No beast soul gained. The flesh is inedible.,sacred blood creature loyal knight killed. no beast soul gained. the flesh is inedible.,,,0.65,1.0,1.0,0.895,Sacred-Blood Creature Loyal Knight Killed. No Beast Soul Gained. The Flesh Is Inedible.,beast_soul_result,likely
converted/Super Gene/chapters/970-chapter-969-one-in-a-ten-million-chance.md,970,Chapter 969 - One in a Ten Million Chance,20,Sacred-Blood Purple-Butterfly Orchid Consumed: Sacred-Blood Geno Points +1.,sacred blood purple butterfly orchid consumed: sacred blood geno points +1.,,,0.65,1.0,1.0,0.895,Sacred-Blood Purple-Butterfly Orchid Consumed: Sacred-Blood Geno Points +1.,geno_point_gain,likely
converted/Super Gene/chapters/970-chapter-969-one-in-a-ten-million-chance.md,970,Chapter 969 - One in a Ten Million Chance,106,"Mutant Tank Ant Consumed, Mutant Geno Points +1.","mutant tank ant consumed, mutant geno points +1.",,,0.65,1.0,1.0,0.895,"Mutant Tank Ant Consumed, Mutant Geno Points +1.",geno_point_gain,likely
converted/Super Gene/chapters/1616-chapter-1615-tiger-amidst-the-sheep.md,1616,Chapter 1615 - Tiger Amidst the Sheep,44,Super Creature Mountain River Beast killed. No beast soul gained. Geno core destroyed. The flesh is edible. Claim the Super Geno Essence to gain zero to ten super geno points randomly.,super creature mountain river beast killed. no beast soul gained. geno core destroyed. the flesh is edible. claim the super geno essence to gain zero to ten super geno points randomly.,,,0.85,0.8961,1.0,0.8947,Super Creature Mountain River Beast Killed. No Beast Soul Gained. Geno Core Destroyed. the Flesh Is Edible. Claim the Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/072-chapter-72-hunting-frenzy.md,72,Chapter 72 : Hunting Frenzy,80,Sacred-blood black stinger meat eaten. One sacred geno point gained—,sacred blood black stinger meat eaten. one sacred geno point gained,,,0.65,1.0,0.9756,0.8921,Sacred-Blood Black Stinger Meat Eaten. One Sacred Geno Point Gained...,geno_point_gain,likely
converted/Super Gene/chapters/072-chapter-72-hunting-frenzy.md,72,Chapter 72 : Hunting Frenzy,82,Sacred-blood black stinger meat eaten. One sacred geno point gained—,sacred blood black stinger meat eaten. one sacred geno point gained,,,0.65,1.0,0.9756,0.8921,Sacred-Blood Black Stinger Meat Eaten. One Sacred Geno Point Gained...,geno_point_gain,likely
converted/Super Gene/chapters/001-chapter-1-supergene.md,1,Chapter 1 : Supergene,96,Sacred-blood creature black beetle killed. Beast soul of sacred-blood black beetle gained. Eat the flesh of sacred-blood black beetle to gain 0 to 10 geno points randomly.,sacred blood creature black beetle killed. beast soul of sacred blood black beetle gained. eat the flesh of sacred blood black beetle to gain 0 to 10 geno points randomly.,,,0.85,0.8913,1.0,0.892,Sacred-Blood Creature Black Beetle Killed. Beast Soul of Sacred-Blood Black Beetle Gained. Eat the Flesh of Sacred-Blood Black Beetle to Gain 0 to 0 Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/109-chapter-109-scaled-armadillo.md,109,Chapter 109 : Scaled Armadillo,54,Sacred-blood creature scaled armadillo killed. The beast soul of scaled armadillo gained. Eat its meat to gain zero to ten sacred geno points randomly.,sacred blood creature scaled armadillo killed. the beast soul of scaled armadillo gained. eat its meat to gain zero to ten sacred geno points randomly.,,,0.85,0.8912,1.0,0.8919,Sacred-blood Creature Scaled Armadillo Killed. Beast Soul of Scaled Armadillo Gained. Eat Its Meat to Gain Zero to Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/067-chapter-67-mutant-sawfish.md,67,Chapter 67 : Mutant Sawfish,80,Mutant sawfish meat eaten. One mutant geno point gained—,mutant sawfish meat eaten. one mutant geno point gained,,,0.65,1.0,0.9697,0.8914,Mutant Sawfish Meat Eaten. One Mutant Geno Point Gained...,geno_point_gain,likely
converted/Super Gene/chapters/067-chapter-67-mutant-sawfish.md,67,Chapter 67 : Mutant Sawfish,82,Mutant sawfish meat eaten. One mutant geno point gained—,mutant sawfish meat eaten. one mutant geno point gained,,,0.65,1.0,0.9697,0.8914,Mutant Sawfish Meat Eaten. One Mutant Geno Point Gained...,geno_point_gain,likely
converted/Super Gene/chapters/682-chapter-681-killed-the-bone-elephant.md,682,Chapter 681 : Killed the Bone Elephant,26,"Super Creature Hunted: Saint-Bone Elephant. The beast soul has not been acquired. Consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to ten. You may also collect the Super Geno essence.","super creature hunted: saint bone elephant. the beast soul has not been acquired. consume its flesh to obtain a random numeric amount of super geno points, ranging from zero to ten. you may also collect the super geno essence.",,,0.75,0.9308,1.0,0.8849,"Super Creature Hunted: Saint-Bone Elephant. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Ten. You May Also Collect The Life Geno Essence.",beast_soul_result,likely
converted/Super Gene/chapters/1012-chapter-1011-killing-the-wolf-king.md,1012,Chapter 1011 - Killing the Wolf King,86,Sacred-Blood Creature Lightning Wolf killed. Beast soul gained. Consume its flesh gain zero to ten sacred geno points randomly.,sacred blood creature lightning wolf killed. beast soul gained. consume its flesh gain zero to ten sacred geno points randomly.,,,0.85,0.8673,1.0,0.878,Sacred-Blood Creature Lightning Wolf killed. Beast soul gained. Consume its Flesh to Gain Zero to Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1012-chapter-1011-killing-the-wolf-king.md,1012,Chapter 1011 - Killing the Wolf King,70,Sacred-Blood Creature Lightning Wolf killed. No beast soul gained. Consume its flesh to gain zero to ten sacred geno points randomly.,sacred blood creature lightning wolf killed. no beast soul gained. consume its flesh to gain zero to ten sacred geno points randomly.,,,0.85,0.8665,1.0,0.8776,Sacred-Blood Creature Lightning Wolf killed. Beast soul gained. Consume its Flesh to Gain Zero to Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/786-chapter-785-silver-winged-holy-butterfly.md,786,Chapter 785 : Silver-Winged Holy Butterfly,30,Super Creature Silver-Winged Holy Butterfly killed. No beast soul gained. Eat the flesh to gain zero to ten super geno points randomly. You may also harvest its Super Geno essence. Consume its Super Geno essence to gain zero to ten super geno points randomly.,super creature silver winged holy butterfly killed. no beast soul gained. eat the flesh to gain zero to ten super geno points randomly. you may also harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.,,,0.85,0.8637,1.0,0.8759,Super Creature Silver-Winged Holy Butterfly Killed. No Beast Soul Gained. Eat The Flesh To Gain Zero To Ten Super Geno Points Randomly. You May Also Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/740-chapter-739-dark-silkworm.md,740,Chapter 739 : Dark Silkworm,62,"Mutant Creature Hunted: Dark Silkworm. The beast soul has been acquired. Consume its flesh to obtain a random numeric amount of mutant geno points, ranging from zero to ten.","mutant creature hunted: dark silkworm. the beast soul has been acquired. consume its flesh to obtain a random numeric amount of mutant geno points, ranging from zero to ten.",,,0.75,0.9135,1.0,0.8748,"Mutant Creature Hunted: Dark Silkworm. The Beast Soul Has Not Been Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Mutant Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/819-chapter-818-steel-knight-king.md,819,Chapter 818 : Steel-Knight King,94,"Moment Queen killed the Super Creature Steel-Knight King. The beast soul has been gained. The flesh of this creature is inedible, but you may harvest its Super Geno essence. Consume its Super Geno essence to gain zero to ten super geno points randomly.","moment queen killed the super creature steel knight king. the beast soul has been gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8513,1.0,0.8687,"Moment Queen Killed The Super Creature Steel-Knight King. The Beast Soul Has Been Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/701-chapter-700-maxing-out-sacred-geno-points.md,701,Chapter 700 : Maxing Out Sacred Geno Points,64,Subterranean Devil Ant King Baby consumed. You have received one super geno point.,subterranean devil ant king baby consumed. you have received one super geno point.,,,0.55,1.0,1.0,0.865,Subterranean Devil Ant King Baby Consumed. You Have Received One Super Geno Point.,geno_point_gain,likely
converted/Super Gene/chapters/701-chapter-700-maxing-out-sacred-geno-points.md,701,Chapter 700 : Maxing Out Sacred Geno Points,86,Subterranean Devil Ant Baby consumed. You have received one sacred geno point.,subterranean devil ant baby consumed. you have received one sacred geno point.,,,0.55,1.0,1.0,0.865,Subterranean Devil Ant Baby Consumed. You Have Received One Sacred Geno Point.,geno_point_gain,likely
converted/Super Gene/chapters/701-chapter-700-maxing-out-sacred-geno-points.md,701,Chapter 700 : Maxing Out Sacred Geno Points,98,Subterranean Devil Ant flesh consumed. You have received one sacred geno point.,subterranean devil ant flesh consumed. you have received one sacred geno point.,,,0.55,1.0,1.0,0.865,Subterranean Devil Ant Flesh Consumed. You Have Received One Sacred Geno Point.,geno_point_gain,likely
